"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
360,213,"2022-01-10","1376","Asia","Electronics","2","0","1803","PayPal"
361,214,"2023-01-22","1721","South America","Fashion","5","0","474.45","UPI"
362,215,"2024-02-06","158","South America","Books","2","20","55.22","UPI"
363,215,"2024-02-06","158","South America","Fashion","1","0","76.56","UPI"
364,216,"2023-10-01","807","Middle East","Fashion","2","0","243.36","Credit Card"
365,217,"2024-10-16","635","North America","Sports","4","25","349.72","Debit Card"
366,217,"2024-10-16","635","North America","Electronics","3","30","1043.97","Debit Card"
367,217,"2024-10-16","635","North America","Electronics","2","10","1625.68","Debit Card"
368,217,"2024-10-16","635","North America","Fashion","5","10","310.05","Debit Card"
369,218,"2022-03-27","752","Europe","Fashion","1","10","125.95","UPI"
370,218,"2022-03-27","752","Europe","Home & Kitchen","2","25","518.74","UPI"
371,218,"2022-03-27","752","Europe","Electronics","2","10","1584.46","UPI"
372,219,"2023-08-02","1679","Asia","Home & Kitchen","4","10","560.48","UPI"
373,219,"2023-08-02","1679","Asia","Sports","1","10","34.97","UPI"
374,220,"2022-08-02","452","Africa","Beauty","2","20","128.56","UPI"
375,220,"2022-08-02","452","Africa","Electronics","3","15","208.35","UPI"
376,221,"2023-01-21","1798","South America","Beauty","4","10","78.92","PayPal"
377,221,"2023-01-21","1798","South America","Home & Kitchen","1","0","65.47","PayPal"
378,221,"2023-01-21","1798","South America","Home & Kitchen","1","5","261.88","PayPal"
379,222,"2023-12-22","949","Europe","Sports","2","10","69.24","Credit Card"
380,222,"2023-12-22","949","Europe","Books","2","15","59.86","Credit Card"
381,222,"2023-12-22","949","Europe","Fashion","4","0","141.48","Credit Card"
382,223,"2023-03-30","525","Middle East","Books","1","15","21.11","Credit Card"
383,223,"2023-03-30","525","Middle East","Beauty","1","10","17.39","Credit Card"
384,224,"2023-08-18","1163","North America","Beauty","3","30","297.51","Debit Card"
385,224,"2023-08-18","1163","North America","Electronics","3","20","1944.51","Debit Card"
386,225,"2022-11-16","1917","Asia","Sports","4","10","537.36","Debit Card"
387,225,"2022-11-16","1917","Asia","Fashion","2","25","80.74","Debit Card"
388,226,"2023-02-24","1237","Europe","Fashion","1","0","38.39","Apple Pay"
389,226,"2023-02-24","1237","Europe","Home & Kitchen","1","5","203.41","Apple Pay"
390,227,"2024-09-26","1666","South America","Books","1","20","32.32","Credit Card"
391,227,"2024-09-26","1666","South America","Electronics","2","15","265.58","Credit Card"
392,228,"2022-11-22","1687","Middle East","Books","1","25","25.46","UPI"
393,229,"2024-03-26","1849","Africa","Fashion","1","20","41.35","Unknown"
394,230,"2023-02-18","479","Europe","Home & Kitchen","1","30","181.57","Bank Transfer"
395,230,"2023-02-18","479","Europe","Home & Kitchen","1","0","225.75","Bank Transfer"
396,230,"2023-02-18","479","Europe","Sports","3","5","471.54","Bank Transfer"
397,231,"2023-05-11","375","Europe","Electronics","1","20","458.86","PayPal"
398,232,"2023-03-07","1092","Asia","Sports","1","25","160.31","Credit Card"
399,232,"2023-03-07","1092","Asia","Fashion","1","5","111.2","Credit Card"
400,233,"2024-03-12","110","Europe","Beauty","1","5","104.53","PayPal"
401,234,"2022-02-21","1836","Asia","Sports","2","10","87.84","Credit Card"
402,234,"2022-02-21","1836","Asia","Beauty","2","5","66.1","Credit Card"
403,234,"2022-02-21","1836","Asia","Beauty","2","10","219.64","Credit Card"
404,235,"2022-12-14","1863","Europe","Sports","4","15","719.56","PayPal"
405,236,"2024-02-20","865","Europe","Beauty","2","20","110.12","Credit Card"
406,236,"2024-02-20","865","Europe","Home & Kitchen","2","15","141.88","Credit Card"
407,236,"2024-02-20","865","Europe","Beauty","1","20","86.95","Credit Card"
408,237,"2024-03-01","1671","Europe","Books","2","15","43.74","Bank Transfer"
409,238,"2024-07-20","750","Europe","Sports","1","5","64.27","Debit Card"
410,239,"2024-03-06","103","Africa","Electronics","1","0","600.94","Debit Card"
411,240,"2023-04-10","384","Middle East","Beauty","1","10","96.45","Debit Card"
412,240,"2023-04-10","384","Middle East","Home & Kitchen","1","15","188.64","Debit Card"
413,240,"2023-04-10","384","Middle East","Fashion","4","10","295.32","Debit Card"
414,241,"2023-10-30","587","South America","Sports","1","15","66.19","Debit Card"
415,241,"2023-10-30","587","South America","Books","1","20","22.31","Debit Card"
416,242,"2024-08-06","1366","Africa","Home & Kitchen","1","0","257.37","UPI"
417,243,"2024-07-15","867","Europe","Beauty","1","10","96.97","Bank Transfer"
418,244,"2024-02-27","1408","Asia","Beauty","1","5","54.61","UPI"
419,245,"2023-07-14","1837","North America","Sports","2","15","370.56","Apple Pay"
420,245,"2023-07-14","1837","North America","Fashion","1","5","145.09","Apple Pay"
421,246,"2022-09-25","1866","Asia","Beauty","3","10","45.75","UPI"
422,247,"2022-07-18","1846","Middle East","Beauty","3","0","433.26","Credit Card"
423,248,"2023-10-04","1178","Middle East","Fashion","4","5","309.44","PayPal"
424,249,"2024-01-14","745","Asia","Fashion","1","15","67.06","PayPal"
425,249,"2024-01-14","745","Asia","Fashion","1","20","127.81","PayPal"
426,250,"2022-11-08","1817","Middle East","Beauty","1","15","42.56","Credit Card"
427,250,"2022-11-08","1817","Middle East","Beauty","1","30","99.81","Credit Card"
428,251,"2022-08-21","620","Middle East","Electronics","3","10","2521.35","Debit Card"
429,251,"2022-08-21","620","Middle East","Fashion","1","20","23.66","Debit Card"
430,251,"2022-08-21","620","Middle East","Books","2","20","46.54","Debit Card"
431,252,"2023-01-08","1770","North America","Home & Kitchen","2","25","534.28","Credit Card"
432,252,"2023-01-08","1770","North America","Sports","4","0","821.08","Credit Card"
433,252,"2023-01-08","1770","North America","Beauty","2","15","104.9","Credit Card"
434,252,"2023-01-08","1770","North America","Fashion","1","25","59.91","Credit Card"
435,253,"2023-10-19","324","Europe","Sports","1","25","98.03","Credit Card"
436,254,"2022-12-13","1396","North America","Electronics","5","0","4362.25","PayPal"
437,255,"2022-12-08","800","South America","Beauty","1","10","35.12","Debit Card"
438,255,"2022-12-08","800","South America","Sports","1","30","113.5","Debit Card"
439,256,"2022-06-14","765","North America","Fashion","2","0","99.36","Credit Card"
440,257,"2023-02-13","1854","Africa","Sports","2","5","440.68","UPI"
441,258,"2024-04-13","686","Middle East","Sports","2","10","279.32","Debit Card"
442,258,"2024-04-13","686","Middle East","Electronics","1","20","711.51","Debit Card"
443,258,"2024-04-13","686","Middle East","Books","3","25","85.02","Debit Card"
444,259,"2022-09-21","375","Europe","Electronics","1","20","287.2","Credit Card"
445,260,"2022-06-04","49","Europe","Books","3","15","82.14","Credit Card"
446,260,"2022-06-04","49","Europe","Home & Kitchen","2","30","65.6","Credit Card"
447,261,"2023-11-09","34","North America","Beauty","2","5","124.3","Credit Card"
448,261,"2023-11-09","34","North America","Electronics","4","20","1049.64","Credit Card"
449,262,"2022-01-08","1436","Asia","Sports","2","10","388.14","Apple Pay"
450,263,"2024-09-01","1890","South America","Fashion","2","10","51.36","Apple Pay"
451,263,"2024-09-01","1890","South America","Electronics","2","0","941.7","Apple Pay"
452,263,"2024-09-01","1890","South America","Sports","2","0","352.58","Apple Pay"
453,263,"2024-09-01","1890","South America","Sports","1","20","39.66","Apple Pay"
454,264,"2022-09-11","1823","Africa","Electronics","1","5","243","Credit Card"
455,265,"2024-04-24","1046","Middle East","Electronics","3","15","851.04","PayPal"
456,266,"2023-07-31","429","South America","Books","1","15","19.7","Credit Card"
457,267,"2022-06-13","153","Africa","Beauty","3","0","360.42","Apple Pay"
458,268,"2022-05-15","1550","Europe","Beauty","1","20","45.53","Apple Pay"
459,268,"2022-05-15","1550","Europe","Books","2","20","37.62","Apple Pay"
460,268,"2022-05-15","1550","Europe","Fashion","2","20","137.52","Apple Pay"
461,269,"2022-12-16","634","North America","Home & Kitchen","1","25","163.27","PayPal"
462,270,"2024-08-07","398","South America","Beauty","2","10","60.76","UPI"
463,271,"2022-10-13","374","South America","Home & Kitchen","1","10","221.53","UPI"
464,271,"2022-10-13","374","South America","Sports","3","15","96.15","UPI"
465,271,"2022-10-13","374","South America","Electronics","1","5","334.23","UPI"
466,271,"2022-10-13","374","South America","Home & Kitchen","1","0","275.66","UPI"
467,272,"2023-02-10","1999","Europe","Home & Kitchen","4","10","1170.52","UPI"
468,273,"2023-01-25","568","Europe","Sports","4","0","153.88","Apple Pay"
469,274,"2023-12-25","240","South America","Sports","2","0","286.9","Credit Card"
470,274,"2023-12-25","240","South America","Fashion","4","20","202.84","Credit Card"
471,274,"2023-12-25","240","South America","Fashion","2","25","237.38","Credit Card"
472,274,"2023-12-25","240","South America","Sports","1","5","135.59","Credit Card"
473,275,"2022-09-07","87","Asia","Home & Kitchen","1","15","192.11","Bank Transfer"
474,276,"2024-01-27","1024","North America","Electronics","1","30","119.41","UPI"
475,277,"2023-10-03","1951","Europe","Beauty","1","20","66.32","UPI"
476,277,"2023-10-03","1951","Europe","Electronics","1","10","732.56","UPI"
477,278,"2023-05-01","776","Europe","Home & Kitchen","4","5","857.84","Debit Card"
478,279,"2024-02-26","754","Asia","Fashion","2","15","111.06","Bank Transfer"
479,280,"2022-05-18","1076","South America","Fashion","2","10","67.72","Debit Card"
480,280,"2022-05-18","1076","South America","Fashion","1","5","164.68","Debit Card"
481,281,"2023-11-02","897","North America","Sports","3","25","490.44","Bank Transfer"
482,282,"2023-10-06","1195","South America","Sports","4","15","168.52","Bank Transfer"
483,283,"2023-08-29","1852","North America","Home & Kitchen","3","5","988.23","Apple Pay"
484,283,"2023-08-29","1852","North America","Home & Kitchen","1","15","120.64","Apple Pay"
485,283,"2023-08-29","1852","North America","Home & Kitchen","1","5","170.19","Apple Pay"
486,284,"2023-08-30","749","Middle East","Electronics","1","25","684.24","Apple Pay"
487,284,"2023-08-30","749","Middle East","Fashion","1","10","73.29","Apple Pay"
488,285,"2024-06-28","1660","Asia","Electronics","1","15","635.19","Credit Card"
489,285,"2024-06-28","1660","Asia","Sports","2","5","279.48","Credit Card"
490,285,"2024-06-28","1660","Asia","Books","1","20","29.15","Credit Card"
491,286,"2024-01-26","1777","Asia","Sports","2","15","158.06","Apple Pay"
492,287,"2022-12-31","223","Europe","Books","2","15","61.18","Credit Card"
493,287,"2022-12-31","223","Europe","Electronics","2","20","1292.44","Credit Card"
494,288,"2022-05-11","1925","Africa","Electronics","1","0","824.98","Debit Card"
495,289,"2024-01-02","483","South America","Fashion","2","10","223.88","UPI"
496,290,"2024-03-21","1362","North America","Books","1","0","24.78","Bank Transfer"
497,290,"2024-03-21","1362","North America","Fashion","1","0","32.62","Bank Transfer"
498,290,"2024-03-21","1362","North America","Sports","1","15","219.76","Bank Transfer"
499,291,"2024-09-07","1713","South America","Fashion","4","0","304","Debit Card"
500,291,"2024-09-07","1713","South America","Beauty","1","20","14.03","Debit Card"
501,292,"2022-02-09","376","Middle East","Books","2","0","58.44","PayPal"
502,293,"2023-03-04","1507","Asia","Home & Kitchen","1","25","198.4","UPI"
503,294,"2024-03-24","1247","Africa","Electronics","3","15","2206.38","Bank Transfer"
504,295,"2022-11-24","1409","Africa","Sports","1","5","46.61","Bank Transfer"
505,296,"2023-08-08","1388","North America","Fashion","3","5","127.95","UPI"
506,296,"2023-08-08","1388","North America","Fashion","1","20","69.87","UPI"
507,297,"2023-02-14","1256","Europe","Books","4","20","77","Apple Pay"
508,297,"2023-02-14","1256","Europe","Beauty","1","15","100.27","Apple Pay"
509,298,"2023-06-01","3","Middle East","Fashion","3","20","244.02","Credit Card"
510,299,"2024-10-20","1213","Africa","Electronics","5","5","3409","UPI"
511,299,"2024-10-20","1213","Africa","Books","2","15","39","UPI"
512,300,"2022-06-09","872","North America","Electronics","1","10","367.26","Credit Card"
513,300,"2022-06-09","872","North America","Beauty","1","10","17.05","Credit Card"
514,300,"2022-06-09","872","North America","Home & Kitchen","5","0","1576.35","Credit Card"
515,301,"2023-03-17","665","Europe","Fashion","1","10","99","UPI"
516,301,"2023-03-17","665","Europe","Beauty","1","0","41.84","UPI"
517,302,"2023-09-11","1939","South America","Sports","1","15","66.19","UPI"
518,302,"2023-09-11","1939","South America","Beauty","2","0","143.5","UPI"
519,302,"2023-09-11","1939","South America","Sports","1","0","143.45","UPI"
520,303,"2024-07-21","109","Africa","Beauty","1","15","103.34","Bank Transfer"
521,303,"2024-07-21","109","Africa","Books","1","15","29.83","Bank Transfer"
522,304,"2022-05-14","1534","North America","Beauty","1","10","47.19","UPI"
523,305,"2022-01-28","1175","Middle East","Electronics","3","20","314.61","Credit Card"
524,305,"2022-01-28","1175","Middle East","Books","3","0","102.24","Credit Card"
525,306,"2023-01-21","709","Middle East","Electronics","1","25","666.2","UPI"
526,306,"2023-01-21","709","Middle East","Home & Kitchen","4","10","599.72","UPI"
527,306,"2023-01-21","709","Middle East","Electronics","2","10","1126.9","UPI"
528,307,"2024-01-23","881","Europe","Electronics","2","15","1469.3","UPI"
529,307,"2024-01-23","881","Europe","Books","1","15","13.9","UPI"
530,308,"2022-12-23","1021","North America","Fashion","3","0","51.9","PayPal"
531,309,"2024-04-15","139","Asia","Home & Kitchen","4","5","1339.24","UPI"
532,310,"2024-08-13","1649","Europe","Home & Kitchen","4","5","255.52","Bank Transfer"
533,310,"2024-08-13","1649","Europe","Fashion","2","10","139.6","Bank Transfer"
534,310,"2024-08-13","1649","Europe","Beauty","3","20","61.74","Bank Transfer"
535,311,"2023-02-26","1725","Africa","Sports","4","30","505.16","UPI"
536,312,"2024-11-30","1361","South America","Sports","2","0","491.98","Credit Card"
537,313,"2023-11-17","490","North America","Fashion","2","10","203.94","PayPal"
538,313,"2023-11-17","490","North America","Home & Kitchen","3","5","1015.14","PayPal"
539,314,"2024-04-15","1214","North America","Beauty","1","20","51.42","Credit Card"
540,315,"2022-01-02","1488","Africa","Sports","1","0","126.79","Bank Transfer"
541,315,"2022-01-02","1488","Africa","Books","1","10","29.09","Bank Transfer"
542,316,"2022-07-17","1674","Middle East","Home & Kitchen","1","5","280.58","Debit Card"
543,317,"2022-05-18","415","South America","Home & Kitchen","2","0","520.9","Credit Card"
544,318,"2023-12-04","208","South America","Fashion","4","15","466.32","Debit Card"
545,319,"2024-10-03","1938","Middle East","Home & Kitchen","1","10","265.82","UPI"
546,320,"2022-07-20","127","Africa","Electronics","4","30","813.4","Bank Transfer"
547,320,"2022-07-20","127","Africa","Books","1","10","32.86","Bank Transfer"
548,321,"2024-08-30","1536","Asia","Sports","1","20","163.1","Credit Card"
549,322,"2024-08-19","3","Middle East","Beauty","3","5","399.66","PayPal"
550,322,"2024-08-19","3","Middle East","Beauty","1","15","85.71","PayPal"
551,323,"2024-11-02","111","Europe","Electronics","2","25","1270.56","Bank Transfer"
552,324,"2023-06-03","577","Asia","Beauty","4","5","227.44","Apple Pay"
553,325,"2022-03-23","1007","Asia","Beauty","1","20","86.05","PayPal"
554,326,"2024-09-14","12","North America","Books","3","0","108.81","Credit Card"
555,327,"2023-04-03","1764","Middle East","Books","1","10","22.35","Apple Pay"
556,327,"2023-04-03","1764","Middle East","Electronics","4","5","3247.68","Apple Pay"
557,328,"2022-02-18","1038","South America","Sports","1","10","33.93","PayPal"
558,328,"2022-02-18","1038","South America","Electronics","1","10","717.9","PayPal"
559,329,"2023-07-26","208","South America","Home & Kitchen","1","20","78.38","Apple Pay"
560,330,"2024-08-30","1483","North America","Fashion","1","0","108.64","Debit Card"
561,330,"2024-08-30","1483","North America","Books","1","5","27.84","Debit Card"
562,330,"2024-08-30","1483","North America","Electronics","5","10","4064.2","Debit Card"
563,331,"2023-01-15","1220","Middle East","Home & Kitchen","1","5","280.42","Credit Card"
564,331,"2023-01-15","1220","Middle East","Home & Kitchen","2","0","716.52","Credit Card"
565,332,"2024-11-10","381","Asia","Electronics","2","25","1283.26","Credit Card"
566,332,"2024-11-10","381","Asia","Sports","1","5","131.7","Credit Card"
567,333,"2023-03-14","1010","Europe","Books","1","10","21.65","UPI"
