order_id,payment_method,payment_amount,payment_status
3267,Bank Transfer,216.89,Refunded
3268,Credit Card,130.95,Refunded
3269,Bank Transfer,183.59,Paid
3270,Debit Card,418.43,Paid
3271,Debit Card,91.93,Refunded
3272,Credit Card,336.8,Paid
3273,Apple Pay,93.16,Paid
3274,Credit Card,127.37,Paid
3275,Credit Card,1548.89,Paid
3276,Debit Card,1235.75,Paid
3277,UPI,909.77,Paid
3278,Apple Pay,52.33,Paid
3279,Bank Transfer,260.6,Refunded
3280,Debit Card,601.01,Paid
3281,Bank Transfer,394.48,Refunded
3282,Debit Card,443.52,Paid
3283,Credit Card,323.78,Paid
3284,PayPal,120.68,Paid
3285,PayPal,33.23,Paid
3286,Credit Card,264.13,Paid
3287,Credit Card,102.79,Paid
3288,UPI,117.83,Refunded
3289,UPI,598.4,Paid
3290,UPI,632.91,Paid
3291,Apple Pay,175.74,Refunded
3292,Credit Card,157.99,Refunded
3293,PayPal,194.76,Paid
3294,Apple Pay,1622.2,Paid
3295,PayPal,160.02,Paid
3296,Debit Card,985.61,Paid
3297,Apple Pay,439.8,Paid
3298,Apple Pay,44.96,Paid
3299,PayPal,283.08,Refunded
3300,Credit Card,540.2,Paid
3301,Apple Pay,1155.16,Refunded
3302,Bank Transfer,267.05,Paid
3303,Bank Transfer,25.83,Refunded
3304,UPI,481.92,Paid
3305,Debit Card,1004.4,Paid
3306,PayPal,578.52,Refunded
3307,Bank Transfer,153.34,Paid
3308,Debit Card,58.43,Paid
3309,UPI,49.48,Paid
3310,Credit Card,112.7,Paid
3311,Credit Card,72.14,Paid
3312,Bank Transfer,292.5,Refunded
3313,Debit Card,791.12,Refunded
3314,PayPal,375.3,Paid
3315,UPI,101.61,Refunded
3316,Debit Card,300.65,Paid
3317,UPI,301.95,Paid
3318,UPI,35.79,Paid
3319,PayPal,1239.14,Paid
3320,PayPal,426.66,Paid
3321,PayPal,75.67,Paid
3322,Debit Card,63.14,Paid
3323,Apple Pay,84.87,Paid
3324,UPI,1281.37,Paid
3325,Bank Transfer,131.25,Refunded
3326,Apple Pay,213.45,Paid
3327,Bank Transfer,84.79,Refunded
3328,Debit Card,131.08,Paid
3329,Credit Card,178.49,Paid
3330,Debit Card,402.06,Paid
3331,Credit Card,1176.48,Refunded
3332,Bank Transfer,740.81,Paid
3333,Apple Pay,325.74,Paid
3334,PayPal,891.68,Paid
3335,PayPal,239.05,Paid
3336,Bank Transfer,624.54,Paid
3337,Bank Transfer,902.48,Paid
3338,Debit Card,1898.67,Paid
3339,PayPal,723.81,Paid
3340,PayPal,251.61,Paid
3341,PayPal,556.15,Paid
3342,Bank Transfer,608.2,Paid
3343,Credit Card,1440.71,Paid
3344,Credit Card,192.68,Paid
3345,Apple Pay,1045.05,Paid
3346,Credit Card,874.57,Paid
3347,PayPal,785.9,Paid
3348,PayPal,3087.43,Paid
3349,Credit Card,442.3,Paid
3350,UPI,171.99,Paid
3351,Apple Pay,421.92,Refunded
3352,PayPal,67.33,Paid
3353,UPI,41.01,Paid
3354,Credit Card,155.01,Paid
3355,Debit Card,610.27,Paid
3356,UPI,395.1,Paid
3357,Credit Card,101.8,Paid
3358,Bank Transfer,94.51,Paid
3359,PayPal,1110.2,Paid
3360,UPI,293.82,Refunded
3361,PayPal,117.09,Paid
3362,UPI,187.35,Paid
3363,Bank Transfer,346.44,Paid
3364,Debit Card,614.85,Refunded
3365,Debit Card,29.95,Paid
3366,Bank Transfer,588.6,Refunded
3367,PayPal,922.65,Paid
3368,PayPal,442.22,Paid
3369,Bank Transfer,1607.91,Paid
3370,Apple Pay,182.85,Paid
3371,Debit Card,258.94,Refunded
3372,Debit Card,25.45,Paid
3373,UPI,657.49,Refunded
3374,PayPal,852.66,Paid
3375,PayPal,213.64,Paid
3376,PayPal,275.66,Refunded
3377,Debit Card,702.51,Paid
3378,Credit Card,150.11,Paid
3379,Credit Card,52.35,Paid
3380,Apple Pay,591.1,Paid
3381,Apple Pay,255.81,Paid
3382,Apple Pay,153.77,Paid
3383,Bank Transfer,631.66,Paid
3384,UPI,122.97,Paid
3385,UPI,528.63,Paid
3386,UPI,162.82,Paid
3387,Apple Pay,128.5,Paid
3388,Apple Pay,526.44,Paid
3389,Debit Card,122.51,Paid
3390,Credit Card,139.43,Refunded
3391,PayPal,164.54,Refunded
3392,Debit Card,479.42,Paid
3393,Credit Card,45.81,Paid
3394,Apple Pay,256.3,Paid
3395,UPI,177.65,Refunded
3396,Bank Transfer,35.37,Paid
3397,UPI,2107.14,Paid
3398,PayPal,69.43,Paid
3399,Debit Card,68.09,Paid
3400,PayPal,172.94,Paid
3401,UPI,345.13,Paid
3402,Bank Transfer,904.02,Paid
3403,Credit Card,198.93,Paid
3404,Bank Transfer,1253.78,Refunded
3405,PayPal,1538.36,Paid
3406,Bank Transfer,66.57,Paid
3407,Debit Card,3927.37,Paid
3408,Bank Transfer,274.67,Refunded
3409,Debit Card,244.81,Paid
3410,Apple Pay,2176.27,Refunded
3411,Debit Card,133.07,Refunded
3412,PayPal,664.01,Paid
3413,Debit Card,580.68,Paid
3414,Bank Transfer,105.12,Refunded
3415,Bank Transfer,2380.12,Refunded
3416,Apple Pay,378.19,Paid
3417,PayPal,2362.45,Refunded
3418,Credit Card,952.71,Paid
3419,Credit Card,714.57,Paid
3420,Debit Card,1561.67,Paid
3421,Bank Transfer,253.89,Refunded
3422,Debit Card,3703.25,Paid
3423,PayPal,698.78,Paid
3424,UPI,299.97,Refunded
3425,Bank Transfer,108.55,Paid
3426,UPI,56.91,Paid
3427,Apple Pay,3258.85,Paid
3428,Bank Transfer,15.57,Refunded
3429,UPI,65.17,Paid
3430,Bank Transfer,82.01,Refunded
3431,Bank Transfer,89.89,Refunded
3432,Credit Card,35.85,Paid
3433,Debit Card,109.33,Paid
3434,UPI,182.53,Paid
3435,Apple Pay,261.56,Paid
3436,Bank Transfer,868.4,Paid
3437,PayPal,251.09,Paid
3438,Apple Pay,222.27,Refunded
3439,Credit Card,1982.61,Paid
3440,Debit Card,261.91,Refunded
3441,Debit Card,3312.13,Refunded
3442,PayPal,890.64,Paid
3443,Apple Pay,152.34,Paid
3444,PayPal,401.18,Paid
3445,UPI,566.59,Paid
3446,Debit Card,76.26,Paid
3447,Debit Card,319.01,Paid
3448,Debit Card,79.66,Paid
3449,UPI,77.84,Refunded
3450,PayPal,163.84,Paid
3451,Credit Card,653.68,Paid
3452,Credit Card,895.45,Refunded
3453,PayPal,80.19,Refunded
3454,PayPal,211.19,Paid
3455,Credit Card,79.84,Paid
3456,Apple Pay,612.32,Paid
3457,UPI,120.68,Paid
3458,UPI,1019.45,Paid
3459,Bank Transfer,25.37,Paid
3460,PayPal,24.39,Paid
3461,Bank Transfer,230.32,Paid
3462,Debit Card,438.46,Paid
3463,UPI,241.86,Paid
3464,UPI,2329.89,Refunded
3465,Bank Transfer,389.13,Refunded
3466,Debit Card,37.95,Paid
3467,Debit Card,691.99,Paid
3468,Debit Card,82.52,Paid
3469,Debit Card,253.26,Paid
3470,Debit Card,80.18,Paid
3471,Debit Card,181.78,Paid
3472,UPI,213.21,Refunded
3473,PayPal,497.52,Paid
3474,Credit Card,612.27,Paid
3475,Apple Pay,205.89,Paid
3476,Debit Card,177.83,Refunded
3477,Apple Pay,88.29,Paid
3478,Debit Card,211.81,Paid
3479,UPI,485.85,Paid
3480,PayPal,107.94,Paid
3481,Apple Pay,2191.23,Paid
3482,UPI,1388.55,Paid
3483,Bank Transfer,2962.6,Paid
3484,Credit Card,138.93,Paid
3485,UPI,289.59,Paid
3486,Bank Transfer,57.2,Paid
3487,UPI,116.44,Paid
3488,Apple Pay,110.26,Refunded
3489,Debit Card,188.96,Paid
3490,Apple Pay,1309.68,Paid
3491,UPI,887.4,Refunded
3492,Apple Pay,521.01,Paid
3493,Credit Card,124.85,Paid
3494,Apple Pay,132.83,Paid
3495,Apple Pay,197.51,Paid
3496,Debit Card,1091.42,Paid
3497,Credit Card,1022.65,Paid
3498,Credit Card,119.99,Refunded
3499,Apple Pay,629.92,Paid
3500,PayPal,155.57,Paid
3501,Apple Pay,710.81,Paid
3502,Debit Card,366.07,Paid
3503,PayPal,103.97,Paid
3504,PayPal,182.73,Refunded
3505,UPI,38.3,Paid
3506,Bank Transfer,20.79,Paid
3507,Debit Card,540.11,Paid
3508,UPI,408.84,Paid
3509,Credit Card,142.34,Paid
3510,PayPal,399.21,Paid
3511,Debit Card,81.38,Paid
3512,Apple Pay,262.55,Paid
3513,Debit Card,478.65,Paid
3514,Bank Transfer,158.52,Paid
3515,Bank Transfer,1192.64,Paid
3516,UPI,1606.37,Paid
3517,UPI,37.68,Refunded
3518,PayPal,642.04,Refunded
3519,Debit Card,275.14,Paid
3520,Bank Transfer,845.78,Paid
3521,Debit Card,206.55,Paid
3522,Credit Card,235.43,Refunded
3523,PayPal,452.83,Refunded
3524,Credit Card,389.94,Refunded
3525,Debit Card,2476.23,Paid
3526,Apple Pay,24.34,Paid
3527,Apple Pay,20.64,Paid
3528,Apple Pay,314.38,Paid
3529,PayPal,362.4,Refunded
3530,PayPal,616.4,Paid
3531,Bank Transfer,413.9,Paid
3532,Bank Transfer,43.81,Paid
3533,Bank Transfer,284.51,Paid
3534,Credit Card,46.63,Paid
3535,Credit Card,481.95,Refunded
3536,UPI,359.87,Paid
3537,Bank Transfer,380.03,Paid
3538,Apple Pay,80.83,Paid
3539,UPI,195.85,Paid
3540,Bank Transfer,289.56,Paid
3541,Bank Transfer,209.45,Paid
3542,UPI,1119.66,Paid
3543,Credit Card,484.19,Paid
3544,Bank Transfer,1472.68,Paid
3545,UPI,1243.32,Paid
3546,UPI,913.26,Refunded
3547,Debit Card,130.33,Paid
3548,Bank Transfer,1659.34,Paid
3549,Apple Pay,103.22,Paid
3550,UPI,59.73,Refunded
3551,UPI,1031.86,Refunded
3552,Bank Transfer,184.35,Paid
3553,Apple Pay,29.53,Refunded
3554,Debit Card,532.04,Paid
3555,UPI,759.2,Paid
3556,Bank Transfer,299.22,Refunded
3557,Credit Card,164.57,Paid
3558,Credit Card,77.02,Paid
3559,Credit Card,288.48,Paid
3560,Apple Pay,14.55,Paid
3561,Debit Card,173.21,Paid
3562,UPI,435.31,Paid
3563,Apple Pay,641.94,Refunded
3564,PayPal,151.39,Paid
3565,Debit Card,112.88,Paid
3566,UPI,128.0,Refunded
3567,UPI,44.61,Refunded
3568,Apple Pay,947.62,Paid
3569,Bank Transfer,162.03,Paid
3570,UPI,1187.64,Paid
3571,UPI,133.32,Paid
3572,Debit Card,433.95,Refunded
3573,Debit Card,816.02,Paid
3574,PayPal,122.51,Paid
3575,Bank Transfer,40.31,Refunded
3576,Apple Pay,654.33,Refunded
3577,Bank Transfer,75.49,Paid
3578,Bank Transfer,57.0,Paid
3579,Debit Card,649.45,Paid
3580,UPI,182.29,Paid
3581,PayPal,491.46,Paid
3582,Credit Card,2781.39,Paid
3583,Credit Card,243.53,Refunded
3584,Apple Pay,203.62,Refunded
3585,Credit Card,305.15,Paid
3586,UPI,974.73,Paid
3587,PayPal,76.49,Paid
3588,Debit Card,1671.0,Paid
3589,PayPal,130.64,Paid
3590,Debit Card,632.37,Refunded
3591,Bank Transfer,377.01,Paid
3592,Debit Card,38.88,Paid
3593,Debit Card,340.71,Paid
3594,PayPal,300.78,Refunded
3595,Credit Card,350.25,Paid
3596,Debit Card,102.35,Paid
3597,Bank Transfer,87.65,Refunded
3598,PayPal,296.76,Paid
3599,Debit Card,187.84,Paid
3600,Debit Card,120.73,Paid
3601,Apple Pay,721.2,Refunded
3602,Credit Card,510.8,Paid
3603,Credit Card,1626.94,Refunded
3604,UPI,64.26,Paid
3605,PayPal,766.44,Paid
3606,Debit Card,143.19,Paid
3607,Credit Card,177.96,Paid
3608,UPI,388.1,Paid
3609,Credit Card,147.37,Paid
3610,PayPal,1043.57,Paid
3611,Apple Pay,32.19,Paid
3612,PayPal,273.32,Refunded
3613,PayPal,326.94,Paid
3614,PayPal,5166.96,Paid
3615,Apple Pay,87.49,Refunded
3616,PayPal,115.51,Refunded
3617,Apple Pay,140.93,Paid
3618,UPI,102.45,Paid
3619,Bank Transfer,643.28,Paid
3620,Bank Transfer,1610.98,Refunded
3621,Bank Transfer,117.58,Paid
3622,Bank Transfer,203.02,Refunded
3623,Bank Transfer,158.72,Paid
3624,Credit Card,344.61,Refunded
3625,Credit Card,458.84,Paid
3626,Apple Pay,34.0,Paid
3627,PayPal,1350.32,Refunded
3628,Credit Card,1286.94,Paid
3629,PayPal,233.39,Paid
3630,Debit Card,1476.81,Paid
3631,Debit Card,2982.83,Paid
3632,Debit Card,401.62,Paid
3633,Credit Card,71.22,Paid
3634,UPI,64.07,Paid
3635,Apple Pay,122.44,Paid
3636,Credit Card,169.4,Refunded
3637,Credit Card,1212.37,Paid
3638,Bank Transfer,46.49,Paid
3639,PayPal,142.92,Paid
3640,Debit Card,150.78,Refunded
3641,Credit Card,537.03,Paid
3642,Debit Card,359.04,Paid
3643,PayPal,3149.49,Paid
3644,Debit Card,219.03,Paid
3645,Bank Transfer,656.76,Paid
3646,PayPal,465.54,Refunded
3647,Apple Pay,259.39,Refunded
3648,UPI,236.99,Paid
3649,Credit Card,121.53,Refunded
3650,PayPal,356.28,Paid
3651,Apple Pay,564.12,Paid
3652,Credit Card,257.2,Refunded
3653,Credit Card,236.93,Paid
3654,UPI,172.7,Paid
3655,Debit Card,88.69,Paid
3656,Bank Transfer,178.17,Refunded
3657,Bank Transfer,95.57,Refunded
3658,PayPal,312.92,Paid
3659,Debit Card,66.98,Paid
3660,UPI,1019.32,Refunded
3661,UPI,63.7,Paid
3662,UPI,591.65,Paid
3663,PayPal,28.11,Refunded
3664,Bank Transfer,529.09,Paid
3665,Credit Card,581.04,Paid
3666,PayPal,368.9,Paid
3667,PayPal,252.12,Paid
3668,Apple Pay,100.12,Paid
3669,Debit Card,454.32,Paid
3670,PayPal,654.76,Refunded
3671,UPI,1219.57,Paid
3672,Credit Card,117.16,Paid
3673,Apple Pay,56.93,Paid
3674,Apple Pay,100.7,Paid
3675,Apple Pay,227.75,Paid
3676,PayPal,516.64,Paid
3677,Bank Transfer,108.43,Paid
3678,Debit Card,77.37,Paid
3679,UPI,886.16,Paid
3680,Apple Pay,291.87,Paid
3681,Apple Pay,694.04,Paid
3682,Debit Card,199.34,Paid
3683,PayPal,334.68,Paid
3684,Bank Transfer,622.2,Paid
3685,Apple Pay,787.4,Paid
3686,PayPal,1257.15,Refunded
3687,Bank Transfer,2570.49,Paid
3688,UPI,64.65,Paid
3689,Debit Card,106.62,Paid
3690,PayPal,3313.24,Paid
3691,UPI,115.66,Paid
3692,Bank Transfer,56.73,Paid
3693,Bank Transfer,28.95,Refunded
3694,UPI,372.64,Refunded
3695,Bank Transfer,881.63,Paid
3696,UPI,720.69,Paid
3697,UPI,13.5,Paid
3698,Credit Card,1496.46,Paid
3699,Credit Card,128.2,Refunded
3700,Bank Transfer,66.45,Paid
3701,UPI,1052.32,Paid
3702,Bank Transfer,565.35,Paid
3703,Apple Pay,197.55,Paid
3704,Credit Card,376.37,Paid
3705,PayPal,351.83,Refunded
3706,Debit Card,176.94,Paid
3707,UPI,3313.64,Paid
3708,Apple Pay,800.92,Paid
3709,PayPal,1662.34,Paid
3710,Debit Card,452.3,Paid
3711,Debit Card,45.68,Paid
3712,Apple Pay,222.9,Refunded
3713,Debit Card,123.23,Paid
3714,Debit Card,54.47,Paid
3715,Credit Card,987.96,Paid
3716,Apple Pay,2418.84,Paid
3717,PayPal,718.6,Paid
3718,PayPal,34.69,Paid
3719,Debit Card,804.13,Paid
3720,UPI,1142.78,Paid
3721,Apple Pay,93.84,Paid
3722,Bank Transfer,515.84,Paid
3723,PayPal,334.54,Paid
3724,UPI,639.01,Paid
3725,Debit Card,339.55,Paid
3726,PayPal,825.96,Paid
3727,Debit Card,20.63,Paid
3728,Debit Card,240.07,Paid
3729,UPI,782.05,Refunded
3730,Credit Card,1156.22,Paid
3731,UPI,578.4,Refunded
3732,PayPal,333.61,Refunded
3733,UPI,27.1,Paid
3734,Debit Card,2485.86,Refunded
3735,PayPal,312.73,Refunded
3736,PayPal,544.44,Paid
3737,UPI,197.74,Paid
3738,Apple Pay,883.3,Paid
3739,UPI,727.7,Paid
3740,PayPal,305.52,Paid
3741,Bank Transfer,1397.56,Paid
3742,Bank Transfer,405.49,Refunded
3743,Debit Card,83.97,Refunded
3744,Credit Card,468.12,Refunded
3745,Debit Card,300.39,Refunded
3746,Apple Pay,546.2,Paid
3747,Debit Card,776.31,Paid
3748,Debit Card,1292.9,Refunded
3749,UPI,237.25,Paid
3750,UPI,96.14,Refunded
3751,PayPal,494.18,Paid
3752,Debit Card,302.56,Paid
3753,Credit Card,255.62,Paid
3754,Credit Card,156.84,Paid
3755,Apple Pay,784.66,Paid
3756,Apple Pay,562.13,Paid
3757,Bank Transfer,60.75,Paid
3758,Credit Card,261.34,Paid
3759,Debit Card,3213.86,Paid
3760,UPI,161.39,Paid
3761,UPI,916.03,Paid
3762,PayPal,1609.03,Paid
3763,Bank Transfer,109.82,Paid
3764,Apple Pay,103.04,Refunded
3765,PayPal,1643.92,Paid
3766,Apple Pay,196.69,Paid
3767,PayPal,1452.52,Refunded
3768,Apple Pay,528.88,Paid
3769,PayPal,254.34,Paid
3770,PayPal,13.18,Paid
3771,Bank Transfer,45.51,Paid
3772,Credit Card,63.93,Refunded
3773,Apple Pay,534.36,Paid
3774,UPI,74.61,Paid
3775,Apple Pay,310.68,Refunded
3776,Credit Card,152.79,Paid
3777,PayPal,226.97,Paid
3778,Apple Pay,1218.3,Refunded
3779,PayPal,229.05,Paid
3780,Apple Pay,768.87,Paid
3781,UPI,141.0,Refunded
3782,Apple Pay,97.25,Paid
3783,Debit Card,49.79,Paid
3784,Apple Pay,586.18,Paid
3785,Apple Pay,920.32,Paid
3786,PayPal,83.23,Paid
3787,Debit Card,97.29,Paid
3788,Debit Card,863.38,Paid
3789,Debit Card,644.82,Paid
3790,UPI,182.55,Refunded
3791,Credit Card,141.67,Paid
3792,Credit Card,843.24,Paid
3793,PayPal,50.23,Paid
3794,Bank Transfer,434.65,Paid
3795,PayPal,53.95,Refunded
3796,UPI,1699.1,Paid
3797,Bank Transfer,34.69,Paid
3798,PayPal,1071.88,Paid
3799,Apple Pay,127.91,Paid
3800,Credit Card,843.45,Paid
3801,Apple Pay,538.24,Paid
3802,Apple Pay,22.82,Paid
3803,Bank Transfer,141.31,Paid
3804,Debit Card,121.84,Paid
3805,Apple Pay,295.51,Paid
3806,Bank Transfer,672.16,Paid
3807,PayPal,70.13,Paid
3808,Bank Transfer,1180.3,Paid
3809,Apple Pay,747.61,Paid
3810,Credit Card,109.69,Paid
3811,Credit Card,1011.28,Paid
3812,Debit Card,173.68,Refunded
3813,PayPal,32.7,Paid
3814,Credit Card,592.53,Refunded
3815,Apple Pay,193.96,Paid
3816,Credit Card,38.94,Paid
3817,Bank Transfer,93.63,Paid
3818,Apple Pay,581.42,Paid
3819,PayPal,404.91,Paid
3820,PayPal,111.62,Paid
3821,Apple Pay,494.04,Paid
3822,UPI,653.9,Paid
3823,Bank Transfer,1397.34,Refunded
3824,PayPal,322.6,Paid
3825,Debit Card,56.19,Refunded
3826,PayPal,252.22,Refunded
3827,PayPal,79.05,Paid
3828,Apple Pay,3234.38,Paid
3829,PayPal,109.91,Paid
3830,UPI,785.78,Paid
3831,PayPal,176.13,Refunded
3832,PayPal,104.21,Paid
3833,Debit Card,1584.89,Paid
3834,Apple Pay,2305.64,Paid
3835,Debit Card,721.2,Refunded
3836,PayPal,1980.65,Paid
3837,Bank Transfer,398.67,Refunded
3838,PayPal,419.53,Paid
3839,PayPal,661.97,Paid
3840,UPI,449.47,Paid
3841,UPI,2696.23,Paid
3842,UPI,1876.62,Refunded
3843,UPI,283.29,Paid
3844,UPI,82.57,Paid
3845,PayPal,502.04,Paid
3846,PayPal,285.48,Refunded
3847,PayPal,459.88,Paid
3848,PayPal,901.63,Paid
3849,Bank Transfer,307.43,Paid
3850,Credit Card,124.1,Paid
3851,Credit Card,345.01,Paid
3852,UPI,730.54,Paid
3853,Apple Pay,75.94,Paid
3854,PayPal,1581.81,Paid
3855,Debit Card,3196.46,Refunded
3856,PayPal,716.48,Refunded
3857,UPI,1602.67,Refunded
3858,Bank Transfer,154.35,Paid
3859,UPI,463.12,Paid
3860,Credit Card,90.45,Paid
3861,Credit Card,777.67,Paid
3862,Credit Card,550.26,Paid
3863,Bank Transfer,174.9,Paid
3864,Apple Pay,252.43,Paid
3865,UPI,84.02,Refunded
3866,UPI,963.54,Refunded
3867,UPI,233.0,Refunded
3868,Credit Card,114.56,Refunded
3869,Credit Card,101.28,Paid
3870,Credit Card,261.96,Paid
3871,Debit Card,538.88,Paid
3872,PayPal,206.09,Refunded
3873,Credit Card,143.76,Refunded
3874,Bank Transfer,189.28,Paid
3875,Bank Transfer,1697.43,Paid
3876,Bank Transfer,489.74,Paid
3877,Apple Pay,872.29,Paid
3878,Apple Pay,202.56,Paid
3879,UPI,874.77,Paid
3880,UPI,1033.28,Paid
3881,UPI,927.68,Refunded
3882,Bank Transfer,102.97,Refunded
3883,Bank Transfer,28.63,Paid
3884,Bank Transfer,501.75,Paid
3885,PayPal,78.8,Refunded
3886,PayPal,676.62,Paid
3887,UPI,892.67,Paid
3888,Bank Transfer,364.79,Paid
3889,Apple Pay,98.05,Paid
3890,PayPal,227.71,Paid
3891,PayPal,237.74,Paid
3892,Apple Pay,86.66,Paid
3893,Debit Card,879.9,Refunded
3894,Credit Card,1052.34,Paid
3895,Credit Card,151.4,Paid
3896,Credit Card,1654.84,Paid
3897,Bank Transfer,191.2,Paid
3898,Bank Transfer,872.43,Refunded
3899,Apple Pay,278.29,Paid
3900,Debit Card,66.32,Refunded
3901,PayPal,214.52,Refunded
3902,Debit Card,86.3,Paid
3903,Apple Pay,652.59,Paid
3904,Bank Transfer,1148.8,Paid
3905,UPI,1134.42,Paid
3906,Credit Card,1745.66,Refunded
3907,PayPal,1380.22,Refunded
3908,Debit Card,687.21,Paid
3909,Debit Card,729.98,Refunded
3910,PayPal,115.31,Paid
3911,Credit Card,157.11,Paid
3912,PayPal,326.81,Paid
3913,Debit Card,408.72,Paid
3914,PayPal,184.95,Paid
3915,Debit Card,212.48,Refunded
3916,Apple Pay,36.89,Refunded
3917,Bank Transfer,1319.31,Refunded
3918,Apple Pay,322.68,Refunded
3919,PayPal,182.65,Paid
3920,Credit Card,107.07,Paid
3921,Debit Card,163.37,Paid
3922,UPI,289.42,Paid
3923,Apple Pay,15.96,Paid
3924,Debit Card,2972.66,Paid
3925,Debit Card,148.69,Refunded
3926,PayPal,580.0,Paid
3927,Credit Card,415.8,Paid
3928,PayPal,261.45,Paid
3929,Debit Card,222.92,Paid
3930,Apple Pay,145.99,Refunded
3931,Apple Pay,118.49,Paid
3932,PayPal,87.85,Paid
3933,Bank Transfer,28.33,Refunded
3934,Credit Card,382.23,Paid
3935,Bank Transfer,1379.66,Paid
3936,Bank Transfer,104.9,Paid
3937,UPI,30.84,Refunded
3938,PayPal,195.25,Paid
3939,UPI,1244.0,Refunded
3940,Credit Card,262.88,Refunded
3941,PayPal,525.92,Paid
3942,Bank Transfer,2639.36,Paid
3943,Debit Card,85.49,Paid
3944,PayPal,151.3,Refunded
3945,UPI,496.86,Paid
3946,UPI,246.27,Paid
3947,Bank Transfer,243.99,Paid
3948,Debit Card,708.5,Refunded
3949,Bank Transfer,967.82,Paid
3950,Debit Card,122.17,Paid
3951,Credit Card,274.62,Paid
3952,UPI,99.86,Paid
3953,Apple Pay,246.71,Refunded
3954,UPI,113.94,Paid
3955,Credit Card,143.23,Paid
3956,Debit Card,210.75,Paid
3957,Apple Pay,361.74,Paid
3958,Bank Transfer,554.02,Paid
3959,Apple Pay,259.2,Paid
3960,Credit Card,529.65,Paid
3961,Debit Card,1003.92,Paid
3962,Apple Pay,78.2,Paid
3963,Debit Card,693.68,Paid
3964,Debit Card,747.06,Refunded
3965,Debit Card,113.34,Paid
3966,Debit Card,464.77,Paid
3967,PayPal,73.17,Paid
3968,UPI,1008.7,Paid
3969,PayPal,1256.42,Paid
3970,Credit Card,147.5,Paid
3971,Credit Card,1020.92,Paid
3972,Apple Pay,254.4,Refunded
3973,Credit Card,744.98,Paid
3974,Credit Card,260.64,Paid
3975,Credit Card,851.69,Paid
3976,Bank Transfer,261.12,Refunded
3977,Debit Card,228.95,Paid
3978,Credit Card,1263.91,Refunded
3979,UPI,2110.51,Paid
3980,Bank Transfer,1033.86,Paid
3981,Bank Transfer,116.09,Refunded
3982,Debit Card,790.11,Refunded
3983,Debit Card,490.85,Refunded
3984,PayPal,239.17,Paid
3985,Debit Card,738.55,Paid
3986,PayPal,243.56,Paid
3987,Apple Pay,303.04,Paid
3988,PayPal,503.81,Paid
3989,Credit Card,47.33,Refunded
3990,UPI,292.45,Paid
3991,Debit Card,281.68,Refunded
3992,Bank Transfer,23.43,Refunded
3993,UPI,327.38,Refunded
3994,UPI,25.37,Paid
3995,PayPal,1380.04,Refunded
3996,Apple Pay,166.49,Paid
3997,UPI,1161.78,Paid
3998,Credit Card,2923.69,Paid
3999,Credit Card,723.86,Refunded
4000,PayPal,116.19,Refunded
4001,Debit Card,155.04,Refunded
4002,PayPal,1506.48,Paid
4003,Bank Transfer,438.36,Refunded
4004,Apple Pay,331.06,Paid
4005,PayPal,288.81,Refunded
4006,PayPal,854.96,Paid
4007,UPI,252.81,Paid
4008,Credit Card,123.63,Paid
4009,UPI,1445.16,Paid
4010,UPI,1879.44,Paid
4011,Credit Card,111.47,Paid
4012,PayPal,2107.17,Paid
4013,PayPal,193.09,Paid
4014,UPI,250.62,Paid
4015,PayPal,2465.79,Paid
4016,Bank Transfer,343.46,Paid
4017,PayPal,57.44,Refunded
4018,Debit Card,68.24,Paid
4019,PayPal,310.98,Paid
4020,Debit Card,630.83,Refunded
4021,Bank Transfer,23.57,Paid
4022,PayPal,960.33,Paid
4023,UPI,132.54,Paid
4024,Apple Pay,72.29,Paid
4025,Credit Card,140.96,Paid
4026,UPI,166.76,Paid
4027,PayPal,212.78,Paid
4028,PayPal,32.96,Paid
4029,Debit Card,330.48,Paid
4030,UPI,146.78,Paid
4031,Apple Pay,34.49,Paid
4032,UPI,326.72,Paid
4033,Bank Transfer,36.71,Refunded
4034,Credit Card,578.16,Refunded
4035,PayPal,305.65,Refunded
4036,Credit Card,205.27,Paid
4037,PayPal,215.03,Paid
4038,Apple Pay,2232.85,Refunded
4039,Apple Pay,375.29,Paid
4040,UPI,436.62,Paid
4041,UPI,2535.15,Refunded
4042,UPI,1484.0,Paid
4043,PayPal,87.85,Paid
4044,UPI,82.57,Paid
4045,Credit Card,59.32,Refunded
4046,Bank Transfer,991.7,Paid
4047,Debit Card,156.51,Refunded
4048,Apple Pay,163.21,Refunded
4049,PayPal,294.52,Paid
4050,Bank Transfer,41.88,Paid
4051,Apple Pay,72.82,Refunded
4052,Bank Transfer,244.93,Paid
4053,Debit Card,234.8,Paid
4054,Credit Card,1533.92,Paid
4055,UPI,158.93,Refunded
4056,PayPal,648.2,Paid
4057,UPI,232.59,Paid
4058,Bank Transfer,69.95,Paid
4059,Debit Card,128.87,Paid
4060,PayPal,75.29,Paid
4061,UPI,120.97,Paid
4062,UPI,142.1,Paid
4063,PayPal,485.26,Paid
4064,Debit Card,646.2,Paid
4065,Debit Card,521.52,Paid
4066,PayPal,608.71,Paid
4067,Credit Card,2671.87,Paid
4068,Apple Pay,19.99,Refunded
4069,Credit Card,415.68,Paid
4070,Credit Card,1881.35,Paid
4071,Debit Card,44.82,Paid
4072,PayPal,40.93,Paid
4073,Bank Transfer,614.77,Refunded
