order_id,customer_id,order_date,customer_region,payment_method,shipping_type,total_quantity_sold,subtotal,shipping_fee,order_total
353,776,2024-07-02,Europe,Credit Card,Standard,7,533.05,0.0,533.05
354,799,2024-06-13,Asia,Bank Transfer,Express,2,1001.16,0.0,1001.16
355,1765,2024-02-03,Middle East,Credit Card,Standard,2,202.03,5.99,208.02
356,1940,2023-04-18,South America,UPI,Standard,5,331.72,0.0,331.72
357,662,2022-07-03,Asia,PayPal,Standard,4,3317.16,0.0,3317.16
358,796,2024-11-25,North America,Debit Card,Standard,5,911.72,0.0,911.72
359,1909,2024-07-16,Asia,Debit Card,Standard,6,1872.6,0.0,1872.6
360,1863,2023-08-14,Europe,UPI,Standard,4,1009.2,0.0,1009.2
361,312,2023-01-02,South America,Debit Card,Standard,1,192.45,5.99,198.44
362,1869,2024-11-17,South America,Bank Transfer,Express,1,32.15,12.99,45.14
363,1645,2022-11-16,Africa,Debit Card,Express,3,989.26,0.0,989.26
364,1263,2022-05-18,North America,Debit Card,Same Day,2,37.0,21.99,58.99
365,570,2024-04-07,Asia,UPI,Express,9,1598.29,0.0,1598.29
366,1051,2023-02-28,Africa,PayPal,Standard,4,893.04,0.0,893.04
367,1104,2024-07-10,Africa,Apple Pay,Express,1,126.99,12.99,139.98
368,442,2023-04-11,Africa,PayPal,Express,2,151.1,12.99,164.09
369,1083,2024-08-06,Africa,Credit Card,Standard,4,225.64,5.99,231.63
370,897,2024-02-06,North America,UPI,Standard,8,3780.98,0.0,3780.98
371,1561,2024-11-03,Africa,Credit Card,Standard,2,550.86,0.0,550.86
372,1826,2024-12-03,Middle East,UPI,Standard,1,86.33,5.99,92.32
373,867,2022-04-15,Europe,Bank Transfer,Express,3,210.93,12.99,223.92
374,1209,2024-11-02,Europe,Debit Card,Standard,4,990.39,0.0,990.39
375,1398,2023-03-28,Africa,PayPal,Standard,1,50.41,5.99,56.4
376,917,2022-11-07,South America,Bank Transfer,Standard,1,31.25,5.99,37.24
377,30,2022-03-18,Europe,UPI,Standard,3,617.04,0.0,617.04
378,998,2024-02-02,North America,PayPal,Express,6,1024.14,0.0,1024.14
379,291,2024-12-01,Middle East,Bank Transfer,Express,2,184.42,12.99,197.41
380,1702,2024-10-18,South America,UPI,Same Day,1,538.1,0.0,538.1
381,196,2023-04-03,Africa,Debit Card,Express,6,2685.94,0.0,2685.94
382,1248,2023-05-12,South America,UPI,Standard,3,605.81,0.0,605.81
383,118,2024-01-29,Africa,Debit Card,Standard,4,245.44,5.99,251.43
384,1375,2024-04-10,North America,Debit Card,Standard,3,670.98,0.0,670.98
385,928,2024-02-11,Asia,Credit Card,Express,1,178.51,12.99,191.5
386,495,2022-11-08,Middle East,Credit Card,Same Day,1,121.6,21.99,143.59
387,158,2024-01-02,South America,Credit Card,Standard,1,195.06,5.99,201.05
388,1966,2022-03-22,Middle East,Debit Card,Standard,5,646.9,0.0,646.9
389,600,2023-08-06,Middle East,UPI,Standard,3,409.14,0.0,409.14
390,837,2024-03-16,Africa,Apple Pay,Express,3,404.67,0.0,404.67
391,1825,2023-08-25,North America,UPI,Standard,3,147.63,5.99,153.62
392,1694,2023-03-08,South America,Debit Card,Standard,2,105.47,5.99,111.46
393,576,2022-11-02,Europe,PayPal,Express,2,474.56,0.0,474.56
394,1445,2023-03-06,South America,,Express,1,135.59,12.99,148.58
395,1202,2022-03-06,South America,PayPal,Express,2,356.72,0.0,356.72
396,926,2023-10-25,Europe,PayPal,Standard,4,1088.97,0.0,1088.97
397,538,2023-05-29,South America,UPI,Standard,7,955.51,0.0,955.51
398,1258,2022-03-20,North America,Apple Pay,Express,3,75.03,12.99,88.02
399,1537,2022-08-03,Africa,Bank Transfer,Standard,1,13.48,5.99,19.47
400,525,2024-12-23,Middle East,Bank Transfer,Standard,7,1669.93,0.0,1669.93
401,447,2024-08-29,Asia,UPI,Express,6,161.76,12.99,174.75
402,779,2024-03-19,Europe,Bank Transfer,Standard,4,85.56,5.99,91.55
403,1749,2022-01-05,Asia,Credit Card,Standard,7,4446.64,0.0,4446.64
404,704,2023-03-14,Europe,Bank Transfer,Standard,3,51.63,5.99,57.62
405,1995,2023-11-04,Africa,Apple Pay,Standard,1,733.39,0.0,733.39
406,1014,2022-02-12,Africa,Apple Pay,Standard,3,150.44,5.99,156.43
407,651,2024-01-11,South America,PayPal,Standard,2,151.28,5.99,157.27
408,140,2022-11-15,Middle East,Credit Card,Express,7,1699.49,0.0,1699.49
409,797,2022-06-20,South America,Credit Card,Standard,3,2081.37,0.0,2081.37
410,1745,2022-06-26,Middle East,Debit Card,Same Day,2,80.42,21.99,102.41
411,328,2024-09-07,Africa,Apple Pay,Same Day,3,300.57,0.0,300.57
412,876,2022-08-01,North America,UPI,Express,2,480.9,0.0,480.9
413,461,2023-04-10,Middle East,UPI,Express,5,645.05,0.0,645.05
414,412,2022-01-08,Asia,Credit Card,Standard,9,845.06,0.0,845.06
415,721,2024-10-09,Asia,Bank Transfer,Standard,2,1138.9,0.0,1138.9
416,37,2022-03-21,Europe,Credit Card,Express,15,4644.8,0.0,4644.8
417,1466,2022-06-03,Middle East,Apple Pay,Standard,1,91.83,5.99,97.82
418,309,2022-07-10,Africa,Bank Transfer,Express,4,1160.44,0.0,1160.44
419,1149,2023-01-10,Europe,Bank Transfer,Standard,5,1399.88,0.0,1399.88
420,646,2023-09-02,Africa,UPI,Standard,3,150.58,5.99,156.57
421,1901,2022-10-08,Middle East,Bank Transfer,Standard,1,115.3,5.99,121.29
422,1396,2022-08-07,North America,Bank Transfer,Standard,4,247.92,5.99,253.91
423,34,2022-12-13,North America,Apple Pay,Express,1,187.06,12.99,200.05
424,1361,2023-01-20,South America,Debit Card,Standard,2,42.44,5.99,48.43
425,969,2023-12-07,Africa,Bank Transfer,Standard,1,190.94,5.99,196.93
426,1058,2024-05-10,Middle East,Bank Transfer,Standard,1,185.39,5.99,191.38
427,456,2022-09-20,Africa,Apple Pay,Standard,4,230.33,5.99,236.32
428,799,2022-09-30,Asia,PayPal,Same Day,7,1012.79,0.0,1012.79
429,308,2024-04-21,Middle East,Bank Transfer,Standard,3,208.6,5.99,214.59
430,655,2024-09-30,Africa,PayPal,Standard,1,27.65,5.99,33.64
431,1985,2022-05-03,Africa,Bank Transfer,Express,1,88.49,12.99,101.48
432,917,2023-07-27,South America,Credit Card,Standard,1,29.11,5.99,35.1
433,1862,2023-04-05,Africa,Apple Pay,Standard,9,1002.04,0.0,1002.04
434,1856,2023-03-25,Asia,Bank Transfer,Same Day,1,181.69,21.99,203.68
435,94,2022-07-22,North America,Apple Pay,Standard,3,255.99,0.0,255.99
436,232,2023-05-10,Middle East,PayPal,Express,8,887.32,0.0,887.32
437,353,2022-11-02,South America,PayPal,Same Day,2,170.11,21.99,192.1
438,547,2024-05-20,North America,PayPal,Standard,2,1064.69,0.0,1064.69
439,820,2023-05-17,Africa,PayPal,Standard,2,104.28,5.99,110.27
440,1827,2022-02-03,Europe,Credit Card,Express,2,258.31,0.0,258.31
441,341,2024-06-22,South America,Debit Card,Express,5,181.17,12.99,194.16
442,1722,2024-07-10,Asia,Credit Card,Express,2,133.04,12.99,146.03
443,1971,2023-05-09,Asia,Apple Pay,Standard,2,69.34,5.99,75.33
444,1838,2024-09-29,Middle East,Debit Card,Express,5,545.95,0.0,545.95
445,40,2023-12-16,Middle East,UPI,Same Day,3,284.79,0.0,284.79
446,499,2022-12-19,North America,Debit Card,Express,2,315.2,0.0,315.2
447,1789,2022-10-03,Asia,Apple Pay,Standard,3,576.02,0.0,576.02
448,1397,2024-02-07,Africa,Debit Card,Standard,2,146.33,5.99,152.32
449,562,2023-04-15,Africa,Debit Card,Express,2,48.02,12.99,61.01
450,1278,2024-07-16,Middle East,Bank Transfer,Standard,4,955.06,0.0,955.06
451,386,2023-03-15,North America,Credit Card,Express,1,142.89,12.99,155.88
452,1022,2022-08-25,Middle East,Debit Card,Express,5,577.43,0.0,577.43
453,135,2022-04-19,North America ,Bank Transfer,Standard,4,1047.39,0.0,1047.39
454,557,2022-10-06,South America,Credit Card,Express,3,76.5,12.99,89.49
455,1894,2022-07-03,South America,Bank Transfer,Standard,2,269.64,0.0,269.64
456,730,2024-08-01,South America,PayPal,Standard,8,1107.86,0.0,1107.86
457,901,2022-06-19,North America,UPI,Express,5,322.77,0.0,322.77
458,1894,2023-08-22,South America,Credit Card,Standard,3,59.15,5.99,65.14
459,857,2022-11-05,South America,PayPal,Standard,1,101.0,5.99,106.99
460,1586,2024-11-04,Middle East,Credit Card,Standard,1,335.28,0.0,335.28
461,1850,2023-12-01,Middle East,Apple Pay,Standard,1,31.18,5.99,37.17
462,1506,2023-04-28,Europe,PayPal,Standard,1,35.99,5.99,41.98
463,648,2022-12-15,South America,UPI,Express,3,294.88,0.0,294.88
464,1137,2023-12-29,Africa,Credit Card,Express,3,294.05,0.0,294.05
465,519,2022-09-08,Middle East,PayPal,Express,8,771.03,0.0,771.03
466,79,2024-10-17,Asia,Debit Card,Express,2,75.74,12.99,88.73
467,1937,2024-03-29,North America,Debit Card,Standard,4,663.84,0.0,663.84
468,323,2024-04-14,Europe,Credit Card,Standard,3,2085.3,0.0,2085.3
469,1814,2023-03-15,South America,PayPal,Standard,1,53.6,5.99,59.59
470,478,2022-11-17,Asia,PayPal,Standard,2,73.41,5.99,79.4
471,981,2023-01-28,Middle East,Apple Pay,Same Day,1,35.05,21.99,57.04
472,1557,2023-08-19,Africa,Bank Transfer,Standard,3,227.73,5.99,233.72
473,1551,2023-05-10,Middle East,Bank Transfer,Standard,5,128.35,5.99,134.34
474,1258,2024-08-11,North America,Apple Pay,Standard,1,19.63,5.99,25.62
475,1001,2023-08-20,Middle East,Debit Card,Standard,1,15.88,5.99,21.87
476,422,2022-09-08,Europe,Debit Card,Standard,5,377.85,0.0,377.85
477,210,2023-05-09,Europe,Apple Pay,Standard,2,862.14,0.0,862.14
478,922,2022-06-07,South America,Bank Transfer,Same Day,4,445.7,0.0,445.7
479,1013,2024-12-10,Europe,Credit Card,Express,6,503.27,0.0,503.27
480,1837,2023-05-16,North America,PayPal,Express,2,35.12,12.99,48.11
481,404,2024-04-30,North America,Bank Transfer,Express,5,342.3,0.0,342.3
482,714,2022-09-10,Europe,Apple Pay,Express,2,245.47,12.99,258.46
483,1645,2022-10-13,Africa,UPI,Express,2,592.62,0.0,592.62
484,724,2022-05-31,North America,PayPal,Standard,1,158.01,5.99,164.0
485,1303,2023-08-26,North America,Bank Transfer,Standard,3,92.91,5.99,98.9
486,625,2023-05-02,Europe,UPI,Standard,2,330.9,0.0,330.9
487,1275,2024-05-23,South America,,Express,3,492.37,0.0,492.37
488,1748,2024-03-02,North America,UPI,Standard,1,24.78,5.99,30.77
489,1895,2023-06-05,Africa,PayPal,Express,2,281.72,0.0,281.72
490,1197,2024-09-21,South America,UPI,Standard,2,491.98,0.0,491.98
491,1413,2024-12-10,Africa,PayPal,Express,2,318.39,0.0,318.39
492,1999,2023-02-02,Europe,Debit Card,Standard,2,66.56,5.99,72.55
493,582,2022-04-05,South America,Apple Pay,Standard,1,219.29,5.99,225.28
494,1615,2024-07-13,North America,Credit Card,Express,4,378.12,0.0,378.12
495,1090,2023-01-08,North America,Apple Pay,Same Day,10,351.86,0.0,351.86
496,1652,2022-07-03,Africa,PayPal,Express,1,121.93,12.99,134.92
497,105,2022-10-28,Africa,Credit Card,Standard,2,205.86,5.99,211.85
498,1047,2022-12-25,Europe,Credit Card,Express,3,299.64,0.0,299.64
499,1932,2024-04-07,Africa,Credit Card,Standard,1,17.51,5.99,23.5
500,1223,2024-03-26,North America,UPI,Standard,3,227.28,5.99,233.27
501,1130,2023-10-30,Asia,Bank Transfer,Standard,11,1694.3,0.0,1694.3
502,1464,2022-08-30,South America,,Same Day,2,96.59,21.99,118.58
503,1116,2024-06-08,Asia,Credit Card,Standard,3,185.46,5.99,191.45
504,1300,2024-09-13,South America,Credit Card,Express,5,439.63,0.0,439.63
505,498,2023-05-31,Asia,PayPal,Express,1,37.86,12.99,50.85
506,1135,2024-11-08,Africa,Credit Card,Standard,4,231.98,5.99,237.97
507,1810,2022-04-23,Middle East,UPI,Standard,1,78.21,5.99,84.2
508,68,2022-02-22,Europe,Credit Card,Standard,2,120.66,5.99,126.65
509,1368,2022-05-30,North America,PayPal,Express,3,68.79,12.99,81.78
510,860,2024-06-26,Asia,Apple Pay,Standard,1,105.54,5.99,111.53
511,939,2024-10-11,Europe,Bank Transfer,Standard,1,48.64,5.99,54.63
512,860,2024-04-05,Asia,UPI,Express,4,133.28,12.99,146.27
513,728,2024-02-27,South America,Debit Card,Express,2,150.34,12.99,163.33
514,1660,2022-05-18,Asia,Debit Card,Same Day,1,111.13,21.99,133.12
515,300,2024-01-03,Asia,Debit Card,Express,5,230.1,12.99,243.09
516,170,2024-08-08,South America,Debit Card,Standard,3,89.12,5.99,95.11
517,697,2022-09-29,Middle East,Bank Transfer,Standard,2,211.84,5.99,217.83
518,1616,2023-09-21,Africa,Credit Card,Standard,6,497.88,0.0,497.88
519,1024,2022-07-13,North America,PayPal,Standard,8,1093.92,0.0,1093.92
520,1522,2022-06-03,Asia,Debit Card,Standard,5,324.39,0.0,324.39
521,1792,2023-06-19,Asia,UPI,Standard,1,26.12,5.99,32.11
522,1372,2023-04-24,Asia,Debit Card,Express,3,233.46,12.99,246.45
523,785,2022-02-16,North America,Apple Pay,Standard,3,816.54,0.0,816.54
524,245,2024-10-13,Europe,UPI,Standard,3,49.05,5.99,55.04
525,351,2024-02-10,Europe,Credit Card,Standard,2,429.3,0.0,429.3
526,1896,2022-01-31,Europe,Bank Transfer,Express,7,597.89,0.0,597.89
527,1739,2024-12-30,Middle East,PayPal,Express,2,707.18,0.0,707.18
528,959,2022-11-21,North America,Credit Card,Standard,4,490.92,0.0,490.92
529,1877,2023-09-03,South America,PayPal,Express,5,305.57,0.0,305.57
530,1435,2024-06-22,Europe,Debit Card,Standard,1,68.19,5.99,74.18
531,793,2023-01-18,South America,Bank Transfer,Standard,3,2312.64,0.0,2312.64
532,567,2024-10-10,Africa,UPI,Standard,3,523.47,0.0,523.47
533,443,2024-11-01,Africa,Debit Card,Standard,7,862.62,0.0,862.62
534,1027,2023-01-17,South America,Debit Card,Express,1,256.67,0.0,256.67
535,1998,2024-03-10,North America,Bank Transfer,Standard,2,137.24,5.99,143.23
536,323,2022-12-10,Europe,Bank Transfer,Standard,1,286.61,0.0,286.61
537,1760,2024-08-01,North America,Debit Card,Standard,3,628.53,0.0,628.53
538,1792,2022-09-30,Asia,Apple Pay,Express,6,648.03,0.0,648.03
539,1452,2023-11-28,Asia,PayPal,Standard,1,69.45,5.99,75.44
540,32,2022-12-31,Asia,PayPal,Express,1,800.14,0.0,800.14
541,720,2023-12-05,Asia,Apple Pay,Standard,3,638.85,0.0,638.85
542,6,2024-03-12,North America,Credit Card,Standard,7,960.54,0.0,960.54
543,180,2024-11-15,Middle East,Credit Card,Express,6,607.08,0.0,607.08
544,1867,2022-06-26,Africa,Debit Card,Express,1,525.26,0.0,525.26
545,983,2023-02-19,Europe,Apple Pay,Standard,4,624.6,0.0,624.6
546,1453,2024-12-10,North America,UPI,Standard,1,520.03,0.0,520.03
547,332,2022-08-12,South America,Credit Card,Standard,1,9.16,5.99,15.15
548,143,2024-12-08,Middle East,Credit Card,Standard,2,616.31,0.0,616.31
549,408,2024-04-03,Middle East,Debit Card,Standard,9,1750.64,0.0,1750.64
550,1299,2024-06-24,Asia,Debit Card,Standard,2,182.56,5.99,188.55
551,251,2023-11-27,Asia,UPI,Express,13,1237.73,0.0,1237.73
552,86,2022-03-22,Europe,PayPal,Standard,2,38.04,5.99,44.03
553,187,2023-04-30,South America,Credit Card,Standard,2,114.95,5.99,120.94
554,1228,2024-05-21,Middle East,Debit Card,Standard,2,735.92,0.0,735.92
555,1161,2024-10-20,Middle East,Apple Pay,Same Day,7,1604.59,0.0,1604.59
556,1861,2023-03-05,South America ,Credit Card,Same Day,5,310.1,0.0,310.1
557,491,2022-09-16,Middle East,Debit Card,Standard,5,170.93,5.99,176.92
558,890,2022-11-24,South America,Bank Transfer,Standard,2,1092.86,0.0,1092.86
559,1510,2024-07-22,North America,Debit Card,Standard,4,521.79,0.0,521.79
560,228,2022-10-19,Middle East,Bank Transfer,Standard,5,1312.18,0.0,1312.18
561,1282,2024-08-18,Asia,UPI,Standard,5,81.99,5.99,87.98
562,1543,2022-03-01,Asia,Debit Card,Standard,4,1174.76,0.0,1174.76
563,169,2022-12-17,Asia,Apple Pay,Same Day,2,61.8,21.99,83.79
564,9,2023-04-29,South America,Debit Card,Standard,1,57.2,5.99,63.19
565,1065,2023-02-21,Europe,PayPal,Standard,2,205.38,5.99,211.37
566,47,2023-03-25,Asia,UPI,Standard,2,539.78,0.0,539.78
567,664,2024-10-17,Middle East,Apple Pay,Standard,1,702.9,0.0,702.9
568,974,2022-01-06,Middle East,Debit Card,Standard,1,145.27,5.99,151.26
569,1397,2024-12-15,Africa,Apple Pay,Express,2,108.1,12.99,121.09
570,1630,2024-11-28,Europe,Debit Card,Standard,3,2016.18,0.0,2016.18
571,566,2022-04-22,Middle East,Debit Card,Standard,1,592.87,0.0,592.87
572,209,2024-11-28,South America,Bank Transfer,Standard,1,88.71,5.99,94.7
573,279,2024-11-19,South America,Debit Card,Standard,7,540.45,0.0,540.45
574,31,2023-02-18,Middle East,PayPal,Standard,2,1238.92,0.0,1238.92
575,1185,2022-08-13,Africa,PayPal,Standard,11,696.95,0.0,696.95
576,902,2023-12-15,Middle East,Credit Card,Standard,1,189.63,5.99,195.62
577,1757,2022-04-27,Africa,Debit Card,Standard,8,847.95,0.0,847.95
578,1389,2022-11-06,Africa,Credit Card,Express,3,1141.17,0.0,1141.17
579,1919,2024-08-13,Asia,Debit Card,Express,3,654.93,0.0,654.93
580,253,2024-04-04,North America,Debit Card,Standard,2,361.9,0.0,361.9
581,1516,2024-12-19,North America,Debit Card,Express,3,1101.78,0.0,1101.78
582,557,2024-06-02,South America,Debit Card,Standard,4,607.49,0.0,607.49
583,1387,2022-12-27,Africa,PayPal,Standard,2,413.92,0.0,413.92
584,1217,2023-11-22,Africa,Bank Transfer,Express,2,119.83,12.99,132.82
585,1664,2024-01-22,Asia,PayPal,Same Day,6,1353.39,0.0,1353.39
586,134,2022-09-20,Asia,Bank Transfer,Express,3,367.05,0.0,367.05
587,1879,2022-08-31,Middle East,Debit Card,Standard,2,19.64,5.99,25.63
588,179,2023-09-21,North America,Debit Card,Express,1,43.1,12.99,56.09
589,1002,2022-02-22,Middle East,UPI,Standard,3,354.64,0.0,354.64
590,1444,2022-06-24,Middle East,,Standard,1,19.97,5.99,25.96
591,353,2023-12-03,South America,Debit Card,Standard,5,655.18,0.0,655.18
592,574,2024-10-13,North America,Apple Pay,Standard,4,598.32,0.0,598.32
593,1200,2024-01-30,Africa,Apple Pay,Standard,5,516.27,0.0,516.27
594,1243,2022-10-08,South America,PayPal,Express,1,173.2,12.99,186.19
595,1094,2024-11-19,Asia,Debit Card,Standard,2,613.72,0.0,613.72
596,1627,2024-03-27,Europe,Credit Card,Standard,2,444.3,0.0,444.3
597,1628,2024-01-21,Middle East,Debit Card,Standard,3,265.78,0.0,265.78
598,1959,2024-04-16,North America,Debit Card,Standard,1,58.07,5.99,64.06
599,1291,2024-01-10,Europe,PayPal,Same Day,3,444.84,0.0,444.84
600,934,2022-02-20,Africa,UPI,Standard,3,2023.71,0.0,2023.71
601,1357,2023-06-04,South America,Debit Card,Standard,1,12.62,5.99,18.61
602,1782,2024-04-04,Africa,UPI,Standard,6,207.87,5.99,213.86
603,1568,2022-02-08,Europe,PayPal,Standard,1,27.51,5.99,33.5
604,669,2022-05-19,Europe,Credit Card,Express,2,101.8,12.99,114.79
605,1106,2022-03-18,Asia,Apple Pay,Standard,2,1755.34,0.0,1755.34
606,695,2022-01-07,Africa,Apple Pay,Standard,6,960.41,0.0,960.41
607,1211,2023-04-04,North America,Debit Card,Standard,2,307.04,0.0,307.04
608,1217,2022-07-29,Africa,UPI,Standard,8,1575.04,0.0,1575.04
609,1354,2022-08-22,Africa,UPI,Same Day,7,1210.0,0.0,1210.0
610,1899,2022-12-18,Middle East,UPI,Standard,2,72.1,5.99,78.09
611,647,2022-07-14,Asia,Bank Transfer,Express,4,494.75,0.0,494.75
612,788,2022-06-21,South America,Credit Card,Same Day,4,1461.26,0.0,1461.26
613,1989,2024-03-28,Africa,PayPal,Express,7,2613.1,0.0,2613.1
614,285,2024-06-20,Africa,PayPal,Same Day,2,93.56,21.99,115.55
615,1468,2023-06-16,Europe,UPI,Standard,2,234.2,5.99,240.19
616,1973,2023-01-22,South America,Credit Card,Standard,1,230.57,5.99,236.56
617,1407,2022-11-20,North America,UPI,Standard,3,217.01,5.99,223.0
618,1658,2024-03-14,North America,Apple Pay,Standard,5,935.02,0.0,935.02
619,1055,2022-08-19,North America,Credit Card,Standard,2,894.84,0.0,894.84
620,621,2023-11-14,South America,PayPal,Express,1,13.15,12.99,26.14
621,307,2023-01-08,Asia,Credit Card,Standard,4,141.07,5.99,147.06
622,1288,2023-06-29,Africa,PayPal,Standard,1,46.92,5.99,52.91
623,984,2024-03-01,Africa,PayPal,Standard,5,202.54,5.99,208.53
624,1825,2023-06-29,North America,Bank Transfer,Standard,7,806.2,0.0,806.2
625,408,2024-12-15,Middle East,Bank Transfer,Standard,2,1170.92,0.0,1170.92
626,561,2022-08-20,Middle East,Apple Pay,Standard,3,2209.65,0.0,2209.65
627,226,2024-04-14,Asia,Debit Card,Standard,4,774.48,0.0,774.48
628,1557,2022-03-31,Africa,PayPal,Express,5,601.87,0.0,601.87
629,149,2023-09-11,Middle East,PayPal,Standard,1,262.23,0.0,262.23
630,344,2023-08-16,Middle East,Bank Transfer,Standard,1,21.86,5.99,27.85
631,1,2022-05-14,Africa,Debit Card,Express,4,285.92,0.0,285.92
632,1975,2024-03-31,Africa,Bank Transfer,Standard,1,229.62,5.99,235.61
633,595,2023-04-09,Asia,Bank Transfer,Express,2,98.9,12.99,111.89
634,76,2023-05-25,Africa,Bank Transfer,Express,2,653.3,0.0,653.3
635,1537,2022-07-04,Africa,Bank Transfer,Standard,3,52.08,5.99,58.07
636,1015,2022-10-04,Middle East,Apple Pay,Express,5,180.45,12.99,193.44
637,1808,2022-04-02,Middle East,Credit Card,Standard,2,321.0,0.0,321.0
638,1956,2023-03-01,Asia,Debit Card,Standard,2,1502.32,0.0,1502.32
639,832,2024-02-02,Africa,UPI,Standard,1,145.84,5.99,151.83
640,835,2022-10-06,Africa,Bank Transfer,Standard,1,28.65,5.99,34.64
641,551,2023-07-16,Africa,Apple Pay,Express,3,737.94,0.0,737.94
642,931,2024-01-16,Africa,UPI,Standard,2,142.88,5.99,148.87
643,1628,2023-10-16,Middle East,,Same Day,3,300.91,0.0,300.91
644,953,2022-09-25,Africa,Debit Card,Express,4,1656.56,0.0,1656.56
645,684,2024-05-21,Asia,Debit Card,Standard,1,463.45,0.0,463.45
646,847,2024-09-06,North America,UPI,Express,3,157.35,12.99,170.34
647,1763,2022-02-26,Asia,Debit Card,Standard,1,26.45,5.99,32.44
648,827,2024-12-28,North America,Apple Pay,Express,1,136.65,12.99,149.64
649,1893,2022-08-10,Europe,Bank Transfer,Standard,9,1220.83,0.0,1220.83
650,1654,2024-07-02,Middle East,Apple Pay,Standard,3,851.04,0.0,851.04
651,401,2022-08-16,Europe,Credit Card,Express,1,6.44,12.99,19.43
652,1902,2023-12-02,Middle East,PayPal,Standard,2,106.72,5.99,112.71
653,1717,2024-01-25,Europe,Bank Transfer,Same Day,1,127.53,21.99,149.52
654,1411,2023-06-03,Africa,PayPal,Standard,4,392.52,0.0,392.52
655,1183,2023-08-08,Europe,PayPal,Standard,7,993.88,0.0,993.88
656,1875,2023-08-08,Africa,Bank Transfer,Express,3,65.45,12.99,78.44
657,192,2023-02-27,Africa,PayPal,Standard,4,789.71,0.0,789.71
658,948,2022-05-30,Africa,PayPal,Express,4,273.15,0.0,273.15
659,1239,2023-06-07,Middle East ,Apple Pay,Standard,2,47.32,5.99,53.31
660,162,2023-10-28,Asia,Bank Transfer,Express,6,673.42,0.0,673.42
661,1391,2024-11-20,Africa,UPI,Standard,1,176.23,5.99,182.22
662,1974,2023-12-09,Middle East,PayPal,Same Day,1,63.93,21.99,85.92
